make_model,body_type,price,vat,km,previous_owners,next_inspection,inspection_new,body_color,paint_type,nr_of_doors,nr_of_seats,gearing_type,cylinders,drive_chain,fuel,emission_class,comfort_convenience,entertainment_media,extras,safety_security,gears,displacement_cc,age_years,hp_kw,condition,warranty_months,upholstery_type,upholstery_color,weight_kg,combined_l_per_100km,city_l_per_100km,country_l_per_100km,emissions_g_co2/km
Opel Astra,Station wagon,14300,VAT nondeductible,20468.0,1.0,2022-02,No,Black,metallic,5.0,5.0,Manual,4.0,front,Diesel,Euro 6,"Air conditioning,Armrest,Cruise control,Electrical side mirrors,Heated steering wheel,Hill Holder,Leather steering wheel,Light sensor,Lumbar support,Multi-function steering wheel,Navigation system,Park Distance Control,Parking assist system camera,Parking assist system sensors front,Parking assist system sensors rear,Power windows,Rain sensor,Seat heating,Start-stop system","Bluetooth,Hands-free equipment,On-board computer,Radio,USB","Alloy wheels,Roof rack,Touch screen,Voice Control","ABS,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Fog lights,Immobilizer,Isofix,LED Daytime Running Lights,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control",6.0,1598.0,1.0,100.0,Used,24.0,Cloth,Black,1403.0,3.9,4.7,3.5,104.0
Opel Astra,Sedans,14299,VAT deductible,13500.0,2.0,2021-01,No,White,metallic,5.0,5.0,Manual,4.0,front,Benzine,Euro 6,"Air conditioning,Armrest,Cruise control,Electrically adjustable seats,Electrical side mirrors,Heated steering wheel,Hill Holder,Leather steering wheel,Light sensor,Lumbar support,Multi-function steering wheel,Park Distance Control,Parking assist system sensors rear,Power windows,Rain sensor,Seat heating,Start-stop system","Bluetooth,Hands-free equipment,MP3,On-board computer,Radio,USB","Alloy wheels,Voice Control","ABS,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Emergency system,Fog lights,Immobilizer,Isofix,LED Daytime Running Lights,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control",6.0,999.0,1.0,77.0,Used,0.0,Cloth,Black,1273.0,4.3,5.1,3.8,101.0
Opel Astra,Sedans,14290,VAT deductible,20300.0,1.0,2021-04,No,Black,metallic,4.0,5.0,Manual,4.0,front,Benzine,Euro 6,"Air conditioning,Armrest,Cruise control,Electrical side mirrors,Hill Holder,Leather steering wheel,Light sensor,Multi-function steering wheel,Navigation system,Park Distance Control,Parking assist system sensors front,Parking assist system sensors rear,Power windows,Rain sensor,Start-stop system","Bluetooth,Hands-free equipment,On-board computer,Radio,USB","Alloy wheels,Touch screen,Voice Control","ABS,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Emergency system,Immobilizer,Isofix,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system",6.0,999.0,1.0,77.0,Used,0.0,Cloth,Black,1427.0,4.3,5.1,3.8,102.0
Opel Astra,Sedans,14300,VAT deductible,18996.0,1.0,2022-03,No,Silver,metallic,5.0,5.0,Manual,4.0,front,Diesel,Euro 6,"Air conditioning,Armrest,Automatic climate control,Cruise control,Electrical side mirrors,Power windows,Start-stop system","On-board computer,Radio",Alloy wheels,"ABS,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Fog lights,Isofix,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system",6.0,1598.0,1.0,81.0,Used,0.0,Cloth,Black,1285.0,3.5,4.0,3.3,93.0
Opel Astra,Sedans,14290,VAT deductible,21288.0,1.0,2022-03,No,Grey,uni/basic,4.0,5.0,Manual,4.0,front,Benzine,Euro 6,"Cruise control,Navigation system,Park Distance Control,Parking assist system sensors front,Parking assist system sensors rear","Bluetooth,Hands-free equipment,On-board computer,Radio,USB",Alloy wheels,"ABS,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Emergency system,Immobilizer,Isofix,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system",5.0,1399.0,1.0,74.0,Used,25.0,Cloth,Black,1427.0,5.75,7.1,4.4,127.0
Opel Astra,Sedans,14275,VAT deductible,10.0,1.0,2023-04,Yes,Blue,metallic,4.0,5.0,Manual,4.0,front,Benzine,Euro 6,"Air conditioning,Electrical side mirrors,Hill Holder,Power windows,Start-stop system",On-board computer,Roof rack,"ABS,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Emergency brake assistant,Immobilizer,Isofix,LED Daytime Running Lights,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control",6.0,998.0,0.0,66.0,Pre-registered,0.0,Cloth,Black,1427.0,5.0,5.9,4.5,115.0
Opel Astra,Sedans,13400,VAT deductible,27063.0,2.0,2022-06,No,Grey,metallic,4.0,5.0,Manual,4.0,front,Benzine,Euro 6,"Air conditioning,Armrest,Automatic climate control,Electrical side mirrors,Leather steering wheel,Light sensor,Lumbar support,Multi-function steering wheel,Navigation system,Park Distance Control,Parking assist system camera,Parking assist system self-steering,Parking assist system sensors front,Parking assist system sensors rear,Power windows,Rain sensor,Start-stop system","Bluetooth,Hands-free equipment,On-board computer,Radio,USB","Alloy wheels,Sport seats,Touch screen","ABS,Adaptive Cruise Control,Blind spot monitor,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Emergency brake assistant,Emergency system,Fog lights,Immobilizer,Isofix,Lane departure warning system,LED Daytime Running Lights,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control,Traffic sign recognition",6.0,1490.0,1.0,92.0,Employee's car,0.0,Cloth,Black,1427.0,6.2,7.7,5.3,141.0
Opel Astra,Station wagon,14250,VAT deductible,23950.0,1.0,2021-03,No,Silver,metallic,4.0,5.0,Manual,4.0,front,Diesel,Euro 6,"Air conditioning,Armrest,Automatic climate control,Cruise control,Electrical side mirrors,Heated steering wheel,Hill Holder,Leather steering wheel,Light sensor,Navigation system,Park Distance Control,Parking assist system sensors rear,Power windows,Rain sensor,Seat heating,Start-stop system","On-board computer,Radio","Roof rack,Touch screen","ABS,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Immobilizer,Isofix,LED Daytime Running Lights,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control",6.0,1598.0,1.0,81.0,Used,0.0,Cloth,Black,1449.0,3.5,4.0,3.2,92.0
Opel Astra,Sedans,13400,VAT deductible,27103.0,1.0,2022-06,No,Silver,metallic,4.0,5.0,Manual,4.0,front,Benzine,Euro 6,"Air conditioning,Armrest,Automatic climate control,Electrical side mirrors,Leather steering wheel,Light sensor,Lumbar support,Multi-function steering wheel,Navigation system,Park Distance Control,Parking assist system camera,Parking assist system self-steering,Parking assist system sensors front,Parking assist system sensors rear,Power windows,Rain sensor,Start-stop system","Bluetooth,Hands-free equipment,On-board computer,Radio,USB","Alloy wheels,Roof rack,Ski bag,Touch screen,Voice Control","ABS,Adaptive Cruise Control,Blind spot monitor,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Emergency brake assistant,Emergency system,Fog lights,Immobilizer,Isofix,Lane departure warning system,LED Daytime Running Lights,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control,Traffic sign recognition",6.0,1399.0,1.0,92.0,Employee's car,0.0,Cloth,Black,1427.0,5.6,7.4,4.6,130.0
Opel Astra,Sedans,13300,VAT deductible,28216.0,1.0,2022-06,No,Blue,metallic,4.0,5.0,Manual,4.0,front,Benzine,Euro 6,"Air conditioning,Armrest,Automatic climate control,Electrical side mirrors,Leather steering wheel,Light sensor,Lumbar support,Multi-function steering wheel,Navigation system,Park Distance Control,Parking assist system camera,Parking assist system self-steering,Parking assist system sensors front,Parking assist system sensors rear,Power windows,Rain sensor,Start-stop system","Bluetooth,Hands-free equipment,On-board computer,Radio,USB","Alloy wheels,Roof rack,Ski bag,Touch screen,Voice Control","ABS,Adaptive Cruise Control,Blind spot monitor,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Emergency brake assistant,Emergency system,Fog lights,Immobilizer,Isofix,Lane departure warning system,LED Daytime Running Lights,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control,Traffic sign recognition",6.0,1399.0,1.0,92.0,Employee's car,0.0,Cloth,Black,1427.0,5.6,7.4,4.6,130.0
Opel Astra,Station wagon,13300,VAT nondeductible,23727.0,1.0,2022-03,No,Black,metallic,5.0,5.0,Manual,4.0,front,Benzine,Euro 5,"Air conditioning,Automatic climate control,Cruise control,Light sensor,Power windows,Start-stop system",Bluetooth,"Alloy wheels,Roof rack,Touch screen,Voice Control","ABS,Adaptive headlights,Alarm system,Central door lock,Driver-side airbag,Fog lights,Isofix,Side airbag",6.0,1400.0,1.0,92.0,Used,0.0,Cloth,Black,1322.0,5.1,6.3,4.3,117.0
Opel Astra,Sedans,13400,VAT deductible,26539.0,1.0,2022-04,No,Grey,metallic,4.0,5.0,Manual,4.0,front,Benzine,Euro 6,"Air conditioning,Armrest,Automatic climate control,Electrical side mirrors,Leather steering wheel,Light sensor,Lumbar support,Multi-function steering wheel,Navigation system,Park Distance Control,Parking assist system camera,Parking assist system self-steering,Parking assist system sensors front,Parking assist system sensors rear,Power windows,Rain sensor,Start-stop system","Bluetooth,Hands-free equipment,On-board computer,Radio,USB","Alloy wheels,Roof rack,Ski bag,Touch screen,Voice Control","ABS,Adaptive Cruise Control,Blind spot monitor,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Emergency brake assistant,Emergency system,Fog lights,Immobilizer,Isofix,Lane departure warning system,LED Daytime Running Lights,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control,Traffic sign recognition",6.0,1399.0,1.0,92.0,Employee's car,0.0,Cloth,Black,1427.0,5.6,7.4,4.6,130.0
Opel Astra,Compact,13300,VAT nondeductible,38474.0,1.0,2022-02,No,Grey,metallic,5.0,5.0,Manual,4.0,front,Diesel,Euro 6,"Air conditioning,Electrical side mirrors,Hill Holder,Light sensor,Power windows,Start-stop system","Bluetooth,MP3,On-board computer,Radio,USB",Catalytic Converter,"ABS,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Immobilizer,Isofix,LED Daytime Running Lights,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control",6.0,1598.0,1.0,81.0,Used,24.0,Cloth,Black,1360.0,3.7,4.2,3.3,97.0
Opel Astra,Sedans,13250,VAT deductible,29464.0,1.0,2022-06,No,Grey,metallic,4.0,5.0,Manual,4.0,front,Benzine,Euro 6,"Air conditioning,Armrest,Automatic climate control,Electrical side mirrors,Leather steering wheel,Light sensor,Lumbar support,Multi-function steering wheel,Navigation system,Park Distance Control,Parking assist system camera,Parking assist system self-steering,Parking assist system sensors front,Parking assist system sensors rear,Power windows,Rain sensor,Start-stop system","Bluetooth,Hands-free equipment,On-board computer,Radio,USB","Alloy wheels,Roof rack,Ski bag,Sport seats,Touch screen,Voice Control","ABS,Adaptive Cruise Control,Blind spot monitor,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Emergency brake assistant,Emergency system,Fog lights,Immobilizer,Isofix,LED Daytime Running Lights,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control,Traffic sign recognition",6.0,1399.0,1.0,92.0,Employee's car,0.0,Cloth,Black,1427.0,5.6,7.4,4.6,130.0
Opel Astra,Sedans,13000,Price negotiable,3550.0,1.0,2022-04,No,Red,metallic,5.0,5.0,Manual,3.0,front,Benzine,Euro 6,"Air conditioning,Armrest,Cruise control,Electrical side mirrors,Heated steering wheel,Hill Holder,Leather steering wheel,Light sensor,Multi-function steering wheel,Parking assist system camera,Power windows,Rain sensor,Seat heating,Split rear seats","Bluetooth,Hands-free equipment,On-board computer,Radio,USB",Alloy wheels,"ABS,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Fog lights,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control",5.0,998.0,1.0,77.0,Used,0.0,Cloth,Black,1273.0,4.4,5.4,3.9,102.0
Opel Astra,Sedans,13100,VAT deductible,30932.0,1.0,2022-06,No,Grey,metallic,4.0,5.0,Manual,4.0,front,Benzine,Euro 6,"Air conditioning,Armrest,Automatic climate control,Electrical side mirrors,Leather steering wheel,Light sensor,Lumbar support,Multi-function steering wheel,Navigation system,Park Distance Control,Parking assist system camera,Parking assist system self-steering,Parking assist system sensors front,Parking assist system sensors rear,Power windows,Rain sensor,Start-stop system","Bluetooth,Hands-free equipment,On-board computer,Radio,USB","Alloy wheels,Roof rack,Ski bag,Touch screen,Voice Control","ABS,Adaptive Cruise Control,Blind spot monitor,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Emergency brake assistant,Emergency system,Fog lights,Immobilizer,Isofix,Lane departure warning system,LED Daytime Running Lights,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control,Traffic sign recognition",6.0,1399.0,1.0,92.0,Employee's car,0.0,Cloth,Black,1427.0,5.6,7.4,4.6,130.0
Opel Astra,Sedans,13200,VAT deductible,29998.0,1.0,2022-06,No,Grey,metallic,4.0,5.0,Manual,4.0,front,Benzine,Euro 6,"Air conditioning,Armrest,Automatic climate control,Electrical side mirrors,Leather steering wheel,Light sensor,Lumbar support,Multi-function steering wheel,Navigation system,Park Distance Control,Parking assist system camera,Parking assist system self-steering,Parking assist system sensors front,Parking assist system sensors rear,Power windows,Rain sensor,Start-stop system","Bluetooth,Hands-free equipment,On-board computer,Radio,USB","Alloy wheels,Roof rack,Ski bag,Touch screen,Voice Control","ABS,Adaptive Cruise Control,Blind spot monitor,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Emergency brake assistant,Emergency system,Fog lights,Immobilizer,Isofix,Lane departure warning system,LED Daytime Running Lights,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control,Traffic sign recognition",6.0,1399.0,1.0,92.0,Employee's car,0.0,Cloth,Black,1427.0,5.6,7.4,4.6,130.0
Opel Astra,Sedans,13980,VAT deductible,19239.0,1.0,2022-03,Yes,Silver,metallic,5.0,5.0,Manual,4.0,front,Benzine,Euro 6,"Air conditioning,Armrest,Automatic climate control,Cruise control,Electrical side mirrors,Hill Holder,Leather steering wheel,Light sensor,Multi-function steering wheel,Park Distance Control,Parking assist system sensors front,Parking assist system sensors rear,Power windows,Rain sensor,Start-stop system","Bluetooth,Hands-free equipment,MP3,On-board computer,Radio",Alloy wheels,"ABS,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Emergency brake assistant,Fog lights,Immobilizer,Isofix,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control",5.0,999.0,1.0,77.0,Used,60.0,Cloth,Black,1308.0,4.5,5.4,4.0,104.0
Opel Astra,Sedans,13980,VAT deductible,27020.0,1.0,2021-02,No,Grey,metallic,5.0,5.0,Manual,3.0,front,Benzine,Euro 6,"Air conditioning,Armrest,Cruise control,Electrical side mirrors,Hill Holder,Leather steering wheel,Navigation system,Power windows,Rain sensor,Start-stop system","Bluetooth,Digital radio,Hands-free equipment,On-board computer,Radio,USB","Alloy wheels,Touch screen,Voice Control","ABS,Central door lock,Central door lock with remote control,Driver-side airbag,Electronic stability control,Head airbag,Immobilizer,Isofix,LED Daytime Running Lights,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control",5.0,999.0,1.0,77.0,Used,0.0,Cloth,Black,1273.0,4.3,5.1,3.8,102.0
Opel Astra,Sedans,13100,VAT deductible,31671.0,1.0,2022-06,No,Grey,metallic,4.0,5.0,Manual,4.0,front,Benzine,Euro 6,"Air conditioning,Armrest,Automatic climate control,Electrical side mirrors,Leather steering wheel,Light sensor,Lumbar support,Multi-function steering wheel,Navigation system,Park Distance Control,Parking assist system camera,Parking assist system self-steering,Parking assist system sensors front,Parking assist system sensors rear,Power windows,Rain sensor,Start-stop system","Bluetooth,Hands-free equipment,On-board computer,Radio,USB","Alloy wheels,Roof rack,Ski bag,Touch screen,Voice Control","ABS,Adaptive Cruise Control,Blind spot monitor,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Emergency brake assistant,Emergency system,Fog lights,Immobilizer,Isofix,Lane departure warning system,LED Daytime Running Lights,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control,Traffic sign recognition",6.0,1399.0,1.0,92.0,Employee's car,0.0,Cloth,Black,1427.0,5.6,7.4,4.6,130.0
